OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,ENRGY_CON,STRM_WTR,UHI,LAND_OWN,WLDLF_CON,OVERALL,LOW_UTC,POS_UTC,GIS_ID,GLOBALID,FIELD,SHAPEAREA,SHAPELEN
191,11,001,003400,2,110010034002,Block Group 2,G5030,S,315941,0,+38.9214702,-077.0203392,315,78.06,78.06,9.78,12.53,10.31,13.21,23.32,29.87,57.96,74.24,7.91,10.13,10.78,13.81,8.47,10.86,7.47,9.57,0,0,0.01,0.01,9.78,12.53,10.21,13.08,29.56,37.87,19.36,24.79,0.01,0.01,38.72,49.6,38.7,49.58,0.01,0.01,0,0,6.23,7.98104023,3.55,4.54895977,8.39,10.74814245,1.39,1.78185755,9.05,11.59364591,0.73,0.93635409,0,24.80121951,33.30338563,0,0,7.96539669,87.47,37.87,UTC_BlockGroupPly_2020_315,{D01093ED-BBE6-4B1A-920E-9E28F15A4E8A},,0,0
192,11,001,003901,2,110010039012,Block Group 2,G5030,S,75138,0,+38.9248557,-077.0409898,366,18.57,18.57,3.74,20.15,0.7,3.76,7.33,39.47,14.13,76.09,2.89,15.56,0.61,3.27,1.19,6.39,2.12,11.41,0,0,0,0,3.74,20.15,0.7,3.75,2.49,13.42,1.8,9.67,0,0,12.33,66.43,12.33,66.43,0,0,0,0,2.72,14.64728056,1.02,5.50271944,3.34,17.98599892,0.4,2.16400108,3.37,18.14754981,0.37,2.00245019,2.52524114,9.67244133,33.08789451,0.03970784,0.0305539,7.05028469,79.85,13.42,UTC_BlockGroupPly_2020_366,{4F8171C8-BF7E-4613-B014-97BC865E89BD},,0,0
193,11,001,003600,3,110010036003,Block Group 3,G5030,S,156013,0,+38.9237056,-077.0283809,65,38.55,38.55,6.06,15.73,2.96,7.67,12.73,33.01,29.53,76.61,5.2,13.49,1.25,3.23,2.29,5.93,8.08,20.95,0,0,0,0,6.06,15.73,2.88,7.46,6.42,16.65,3.54,9.19,0.07,0.17,26.07,67.62,26,67.45,0,0,0,0,5.19,13.46303502,0.87,2.26696498,5.28,13.69649805,0.78,2.03350195,5,12.97016861,1.06,2.75983139,1.24118451,9.19193559,33.14030646,8.82320688,0,7.29538277,84.27,16.65,UTC_BlockGroupPly_2020_65,{730F9066-33B7-4635-BD1D-1CB3B1ABB797},,0,0
194,11,001,003600,2,110010036002,Block Group 2,G5030,S,73548,0,+38.9252743,-077.0309948,318,18.17,18.17,3.99,21.98,1.12,6.19,5.26,28.95,13.05,71.83,2.55,14.01,1.51,8.3,0.98,5.37,2.76,15.21,0,0,0,0,3.99,21.98,1.1,6.08,3.55,19.55,2.45,13.48,0.02,0.09,10.63,58.47,10.61,58.38,0,0,0,0,2.31,12.71326362,1.68,9.26673638,3.08,16.95101816,0.91,5.02898184,2.88,15.8503027,1.11,6.1296973,11.15066271,13.47859899,33.14014049,0.01721474,0,7.48689296,78.02,19.55,UTC_BlockGroupPly_2020_318,{EC4450E0-248C-4142-AC20-5855F1801846},,0,0
195,11,001,003301,1,110010033011,Block Group 1,G5030,S,255035,0,+38.9222946,-077.0105483,313,63.02,63.02,8.47,13.43,23.37,37.08,10.12,16.06,31.18,49.48,8.27,13.12,1.56,2.47,1.12,1.78,10.12,16.06,0,0,0,0.01,8.47,13.43,23.16,36.76,26.04,41.33,2.88,4.57,0,0,28.51,45.24,28.5,45.23,0,0.01,0,0,7.74,12.2818153,0.73,1.1481847,8.91,14.13836877,-0.44,-0.70836877,9.4,14.91589971,-0.93,-1.48589971,1.78879973,4.56963191,32.47435169,35.05822687,0.12632357,8.09918763,86.57,41.33,UTC_BlockGroupPly_2020_313,{3196AAB6-4AB4-4757-9503-D22319BF1F4C},,0,0
196,11,001,003702,2,110010037022,Block Group 2,G5030,S,87507,0,+38.9249622,-077.0338332,383,21.62,21.62,4.06,18.8,1.04,4.81,7.13,32.99,16.52,76.4,2.97,13.74,1.43,6.62,1.82,8.41,3.16,14.64,0,0,0,0,4.06,18.8,0.99,4.58,4.26,19.69,3.27,15.11,0.03,0.15,13.3,61.51,13.27,61.37,0,0,0,0,2.26,10.453284,1.8,8.346716,3.03,14.01480111,1.03,4.78519889,3.33,15.40240518,0.73,3.39759482,10.30979922,15.11320286,32.92468966,1.79223488,0,7.54416251,81.2,19.69,UTC_BlockGroupPly_2020_383,{BCD24BA2-C3FA-4BDB-A95C-4536C652971A},,0,0
197,11,001,003802,2,110010038022,Block Group 2,G5030,S,91282,0,+38.9242878,-077.0383925,44,22.56,22.56,3.13,13.86,0.71,3.13,7.87,34.89,18.72,83,3.83,16.99,1.91,8.45,2.37,10.51,2.74,12.16,0,0,0,0,3.13,13.86,0.69,3.07,4.96,22,4.27,18.93,0.01,0.04,14.47,64.14,14.46,64.1,0,0,0,0,2.89,12.81028369,0.24,1.04971631,2.96,13.12056738,0.17,0.73943262,3.44,15.24822695,-0.31,-1.38822695,1.52785795,18.92941136,32.74192023,2.30885356,0.04544234,7.48726913,86.14,22,UTC_BlockGroupPly_2020_44,{23B81765-998C-4901-BBC6-E0D106FE1EAB},,0,0
198,11,001,003702,1,110010037021,Block Group 1,G5030,S,32025,0,+38.9247457,-077.0359381,375,7.92,7.92,1.36,17.24,0.53,6.68,2.33,29.39,6.02,76.09,1.47,18.57,0.53,6.69,0.81,10.27,0.88,11.17,0,0,0,0,1.36,17.24,0.51,6.46,1.87,23.64,1.36,17.18,0,0,4.68,59.13,4.68,59.13,0,0,0,0,0.97,12.24747475,0.39,4.99252525,1.17,14.77272727,0.19,2.46727273,1.22,15.4040404,0.14,1.8359596,5.56994008,17.16945599,32.58889197,0,3.12251232,7.60688615,82.76,23.64,UTC_BlockGroupPly_2020_375,{DCEE8C40-B0F6-44B8-AE77-6FA482A63D15},,0,0
199,11,001,000702,1,110010007021,Block Group 1,G5030,S,152348,0,+38.9238335,-077.0801211,419,37.65,37.65,17.12,45.48,5.58,14.83,5.72,15.21,14.94,39.69,3.1,8.22,2.54,6.75,1.32,3.5,2.26,6.01,0,0,0,0,17.12,45.48,4.18,11.1,8.02,21.31,3.84,10.21,1.39,3.69,12.5,33.21,11.11,29.52,0,0,0,0,16.99,45.12616202,0.13,0.35383798,14.14,37.5564409,2.98,7.9235591,17.74,47.11819389,-0.62,-1.63819389,2.84669182,10.20712588,30.95835406,3.18783859,14.28973325,7.25931446,54.52,21.31,UTC_BlockGroupPly_2020_419,{417931FB-AD7B-43DF-971E-E6EC41F4082C},,0,0
200,11,001,000702,3,110010007023,Block Group 3,G5030,S,76969,0,+38.9244118,-077.0770013,418,19.01,19.01,7.43,39.09,1.47,7.73,4.14,21.78,10.11,53.17,2.73,14.36,1.4,7.38,0.57,3.02,1.26,6.63,0,0,0,0,7.43,39.09,1.46,7.67,3.45,18.12,1.99,10.45,0,0.01,8.14,42.78,8.13,42.78,0,0,0,0,6.5,34.19253025,0.93,4.89746975,6.04,31.77275118,1.39,7.31724882,7.33,38.55865334,0.1,0.53134666,9.06063851,10.45439086,31.42148756,0.0248123,5.5166686,7.08016454,60.91,18.12,UTC_BlockGroupPly_2020_418,{0375CACB-2750-46B1-9C13-C3D1FCCA8289},,0,0
201,11,001,000702,2,110010007022,Block Group 2,G5030,S,79650,0,+38.9244135,-077.0744930,205,19.68,19.68,6.58,33.4,1.67,8.5,4.34,22.02,11.44,58.1,2.08,10.58,1.77,8.99,1.7,8.64,1.55,7.86,0,0,0,0,6.58,33.4,1.65,8.39,5.14,26.09,3.48,17.69,0.01,0.05,7.97,40.51,7.96,40.46,0,0,0,0,5.41,27.4898374,1.17,5.9101626,5.36,27.23577236,1.22,6.16422764,6.6,33.53658537,-0.02,-0.13658537,1.60505206,17.69905246,31.14516131,0,9.70477644,7.4193402,66.6,26.09,UTC_BlockGroupPly_2020_205,{4AD5F356-282F-4EDE-ABF1-61FB95AE4A08},,0,0
202,11,001,000501,2,110010005012,Block Group 2,G5030,S,37731,0,+38.9244927,-077.0569192,547,9.32,9.32,2.22,23.81,0.53,5.65,3.75,40.23,6.58,70.54,0.97,10.42,0.52,5.55,0.34,3.6,1,10.74,0,0,0,0,2.22,23.81,0.51,5.48,1.37,14.74,0.86,9.26,0.01,0.06,5.73,61.45,5.72,61.39,0,0,0,0,2,21.45922747,0.22,2.35077253,1.67,17.91845494,0.55,5.89154506,1.83,19.63519313,0.39,4.17480687,3.21366863,9.26114911,31.74287294,1.10508113,7.45848287,7.1597713,76.19,14.74,UTC_BlockGroupPly_2020_547,{A9C3E690-FCC1-41BB-B685-4D8C1EF85FEF},,0,0
203,11,001,000501,3,110010005013,Block Group 3,G5030,S,279462,6319,+38.9225481,-077.0538840,337,70.62,69.89,33.23,47.06,10.33,14.63,12.45,17.64,26.32,37.27,6.67,9.45,2.22,3.14,3.05,4.32,1.92,2.72,0.73,1.03332319,0.01,0.02,33.23,47.55,10.25,14.67,15.6,22.32,5.34,7.65,0,0,21.06,30.13,21.05,30.12,0.01,0.02,0.73,1.04,31.58,45.18529117,1.65,2.36470883,31.94,45.70038632,1.29,1.84961368,31.77,45.45714695,1.46,2.09285305,1.04017096,9.2421073,31.2406065,0.04372298,12.23181769,7.07726856,52.45,22.32,UTC_BlockGroupPly_2020_337,{02EF6728-97F0-4DF3-BDED-FDB77EF39FB3},,0,0
204,11,001,003902,2,110010039022,Block Group 2,G5030,S,49178,0,+38.9247413,-077.0433144,365,12.15,12.15,3.44,28.32,0.48,3.99,4.82,39.67,8.23,67.69,1.31,10.78,0.17,1.43,0.39,3.23,1.53,12.58,0,0,0,0,3.44,28.32,0.48,3.95,1.05,8.64,0.57,4.7,0,0,7.66,63.04,7.66,63.04,0,0,0,0,2.85,23.45679012,0.59,4.86320988,3.32,27.32510288,0.12,0.99489712,3.1,25.51440329,0.34,2.80559671,0.6495965,4.6985571,32.56939144,0.62139729,4.50633026,6.80410478,71.68,8.64,UTC_BlockGroupPly_2020_365,{A1CA4F8B-C237-4130-A41A-A72B08EDCCBD},,0,0
205,11,001,009204,1,110010092041,Block Group 1,G5030,S,123469,0,+38.9246009,-077.0001244,212,30.51,30.51,5.12,16.78,3.31,10.86,6.26,20.51,22.07,72.36,5.56,18.23,0.51,1.68,1.23,4.04,8.51,27.9,0,0,0,0,5.12,16.78,2.92,9.57,4.66,15.29,1.74,5.72,0.38,1.25,20.72,67.93,20.34,66.68,0,0,0,0,7.15,23.43493936,-2.03,-6.65493936,7.06,23.13995411,-1.94,-6.35995411,6.89,22.58275975,-1.77,-5.80275975,3.79124241,5.71886886,33.17800072,1.13948879,0,7.09177598,83.22,15.29,UTC_BlockGroupPly_2020_212,{61CB08D0-78CD-497E-BF84-0DAC6BF545B8},,0,0
206,11,001,009204,2,110010092042,Block Group 2,G5030,S,184996,0,+38.9226254,-076.9977612,262,45.71,45.71,6.22,13.6,4.1,8.97,10.23,22.38,35.39,77.43,3.23,7.07,11.44,25.02,3.1,6.78,7.4,16.18,0,0,0,0.01,6.22,13.6,4,8.75,18.57,40.62,14.57,31.87,0.06,0.12,20.93,45.78,20.87,45.65,0,0.01,0,0,4.13,9.03522205,2.09,4.56477795,6.64,14.52636185,-0.42,-0.92636185,6.85,14.98577992,-0.63,-1.38577992,7.01228847,31.86890829,33.28058731,1.73922844,0,8.40996974,86.4,40.62,UTC_BlockGroupPly_2020_262,{4D53FDCD-A1F0-4DF5-8283-21C8D3EACDA3},,0,0
207,11,001,009102,3,110010091023,Block Group 3,G5030,S,757490,0,+38.9181235,-076.9872031,322,187.16,187.1,21.61,11.55,15.41,8.23,30.85,16.48,150.06,80.18,24.46,13.07,36.2,19.34,4.58,2.45,53.97,28.83,0.05,0.02878249,0.02,0.01,21.61,11.55,15.3,8.18,56.19,30.03,40.88,21.85,0.01,0,109.3,58.42,109.28,58.4,0.02,0.01,0.05,0.03,24.72,13.212186,-3.11,-1.662186,20.5,10.95670764,1.11,0.59329236,26.13,13.96579369,-4.52,-2.41579369,1.18505678,22.20110059,33.55202346,7.67832132,0.0585609,7.98562342,88.45,30.03,UTC_BlockGroupPly_2020_322,{07C67D88-4D49-486D-8928-58E1C53D671B},,0,0
208,11,001,009000,3,110010090003,Block Group 3,G5030,S,509546,7424,+38.9213113,-076.9535093,104,127.73,125.95,28.24,22.11,25.88,20.26,15.85,12.41,71.83,56.24,19.98,15.64,20.95,16.41,3.62,2.83,11.43,8.95,1.78,1.3921401,0,0,28.24,22.42,25.84,20.52,50.43,40.04,24.58,19.52,0.03,0.02,47.29,37.54,47.26,37.52,0,0,1.78,1.41,54.5,43.27113934,-26.26,-20.85113934,55.05,43.70782056,-26.81,-21.28782056,23.45,18.6184994,4.79,3.8015006,5.8184371,19.42855892,31.49193242,0,6.25125771,7.87996206,77.58,40.04,UTC_BlockGroupPly_2020_104,{7FAF8D4D-9BFD-4118-B939-B189B611485A},,0,0
209,11,001,009102,2,110010091022,Block Group 2,G5030,S,148668,0,+38.9213503,-076.9829522,208,36.74,36.74,8.42,22.92,7.83,21.3,6.8,18.51,20.49,55.77,4.42,12.03,2.11,5.75,2.24,6.1,4.92,13.38,0,0,0.01,0.01,8.42,22.92,7.56,20.59,11.95,32.53,4.38,11.94,0.23,0.62,16.37,44.56,16.13,43.92,0.01,0.01,0,0,7.61,20.71311922,0.81,2.20688078,7.57,20.60424605,0.85,2.31575395,9.18,24.98639085,-0.76,-2.06639085,11.56243584,11.93490744,33.30425422,9.71732617,0,7.9145905,77.08,32.53,UTC_BlockGroupPly_2020_208,{7834D765-4911-494A-AD5B-494C800FE196},,0,0
210,11,001,003500,3,110010035003,Block Group 3,G5030,S,143281,0,+38.9203541,-077.0230530,376,35.41,35.41,3.33,9.41,5.89,16.63,7.4,20.9,26.19,73.96,5.25,14.83,6.16,17.39,2.96,8.35,4.42,12.48,0,0,0,0,3.33,9.41,2.8,7.9,11.94,33.72,9.14,25.82,3.07,8.66,20.14,56.87,17.07,48.21,0,0,0,0,2.07,5.84580627,1.26,3.56419373,3.09,8.72634849,0.24,0.68365151,3.09,8.72634849,0.24,0.68365151,0,25.81731345,33.19646112,12.08576311,0,8.16691526,90.59,33.72,UTC_BlockGroupPly_2020_376,{FBCB0568-F416-45B2-A5D8-D801813A502F},,0,0
211,11,001,003500,2,110010035002,Block Group 2,G5030,S,114917,0,+38.9216031,-077.0253624,317,28.39,28.39,4.41,15.54,2.5,8.81,8,28.2,21.46,75.58,4.56,16.05,4.21,14.83,2.62,9.21,2.07,7.29,0,0,0.02,0.07,4.41,15.54,2.49,8.76,9.33,32.86,6.84,24.1,0,0,14.65,51.6,14.63,51.53,0.02,0.07,0,0,3.15,11.09545615,1.26,4.44454385,3.9,13.73723142,0.51,1.80276858,4.28,15.07573089,0.13,0.46426911,1.96738922,24.10387224,32.80286725,15.36915714,0,8.08759485,84.46,32.86,UTC_BlockGroupPly_2020_317,{ACBFB369-89FB-47BC-80DB-FBAFAA72B0F6},,0,0
212,11,001,009102,4,110010091024,Block Group 4,G5030,S,654944,0,+38.9169330,-076.9951802,118,161.83,161.83,15.63,9.66,8.23,5.09,31.68,19.58,137.97,85.26,13.1,8.09,39.91,24.66,7.75,4.79,45.53,28.14,0,0,0,0,15.63,9.66,8.18,5.05,55.89,34.54,47.71,29.48,0,0,90.32,55.81,90.31,55.81,0,0,0,0,17.01,10.51103009,-1.38,-0.85103009,15.3,9.45436569,0.33,0.20563431,17.09,10.56046469,-1.46,-0.90046469,1.51017712,29.48233414,33.76791196,0.49690168,4.83410309,8.39466606,90.34,34.54,UTC_BlockGroupPly_2020_118,{51914345-FA42-4C7F-9027-3B38FB0D34D1},,0,0
213,11,001,003600,1,110010036001,Block Group 1,G5030,S,76055,0,+38.9220632,-077.0308616,60,18.79,18.79,2.84,15.12,0.76,4.05,6.7,35.63,15.19,80.83,3.11,16.57,1.47,7.84,1.15,6.1,2.76,14.69,0,0,0,0,2.84,15.12,0.75,3.97,3.38,17.99,2.63,14.02,0,0,12.57,66.89,12.57,66.89,0,0,0,0,1.27,6.75891432,1.57,8.36108568,2.08,11.06971794,0.76,4.05028206,2.47,13.14529005,0.37,1.97470995,5.06513239,14.01885772,33.25296124,0,0,7.4028527,84.88,17.99,UTC_BlockGroupPly_2020_60,{A2949D24-F689-4A09-877C-00597CA9FEC7},,0,0
214,11,001,003701,1,110010037011,Block Group 1,G5030,S,61539,0,+38.9225336,-077.0336463,345,15.2,15.2,2.42,15.91,0.85,5.57,5.08,33.38,11.94,78.51,2.44,16.04,1.16,7.6,1.04,6.84,2.23,14.65,0,0,0,0,2.42,15.91,0.83,5.43,3.03,19.92,2.2,14.48,0.01,0.09,9.76,64.17,9.74,64.08,0,0,0,0,1.26,8.28947368,1.16,7.62052632,1.77,11.64473684,0.65,4.26526316,1.8,11.84210526,0.62,4.06789474,7.30664249,14.48817868,32.92860468,2.89013327,0.86251939,7.5436198,84.09,19.92,UTC_BlockGroupPly_2020_345,{97CBBBD4-CD87-4001-BD37-3C448A6B489C},,0,0
215,11,001,009203,2,110010092032,Block Group 2,G5030,S,219661,0,+38.9203821,-077.0036617,211,54.28,54.28,13.38,24.66,9.87,18.18,11,20.26,30.94,57.01,9.91,18.25,0.38,0.71,1.69,3.11,7.96,14.67,0,0,0.09,0.16,13.38,24.66,9.8,18.06,11.86,21.86,2.06,3.79,0.04,0.08,29.03,53.49,28.9,53.25,0.09,0.16,0,0,13.71,25.25792189,-0.33,-0.59792189,14.48,26.67649226,-1.1,-2.01649226,14.44,26.60280029,-1.06,-1.94280029,1.82370428,3.79449018,32.96790449,0.00080691,0,6.96707215,75.34,21.86,UTC_BlockGroupPly_2020_211,{756E598E-D62C-402F-860A-3C91EAAE365B},,0,0
216,11,001,004001,4,110010040014,Block Group 4,G5030,S,86477,2414,+38.9209959,-077.0475895,114,21.97,21.75,12.72,57.92,1.13,5.16,3.62,16.47,7.85,35.71,2.12,9.67,0.54,2.45,0.56,2.53,1.01,4.6,0.22,1.00888539,0.04,0.2,12.72,58.51,1.11,5.1,2.17,9.99,1.07,4.9,0,0,6.85,31.5,6.81,31.3,0.04,0.2,0.22,1.02,11.2,51.49425287,1.52,7.01574713,12.2,56.09195402,0.52,2.41804598,13.3,61.14942529,-0.58,-2.63942529,0.69782615,5.12173173,31.80021536,0.10850747,8.4194476,6.52851825,41.49,9.99,UTC_BlockGroupPly_2020_114,{057B3EC6-7554-40CC-8131-CE8C2A8AC7CD},,0,0
217,11,001,003701,2,110010037012,Block Group 2,G5030,S,111301,0,+38.9208488,-077.0346438,386,27.5,27.5,9.37,34.07,3.32,12.07,5.11,18.57,14.81,53.86,4.02,14.62,0.42,1.54,2.32,8.45,2.94,10.68,0,0,0,0,9.37,34.07,3.29,11.97,6.07,22.06,2.77,10.09,0,0,12.07,43.87,12.07,43.87,0,0,0,0,7.64,27.78181818,1.73,6.28818182,8.18,29.74545455,1.19,4.32454545,8.64,31.41818182,0.73,2.65181818,0.91552858,10.08729095,32.77727321,0.04066274,14.97623742,7.6221859,65.93,22.06,UTC_BlockGroupPly_2020_386,{DD5EF675-4FDB-426F-82D3-0D00AD412F22},,0,0
218,11,001,004001,1,110010040011,Block Group 1,G5030,S,88547,0,+38.9218743,-077.0448484,81,21.88,21.88,6.27,28.64,1.66,7.58,6.91,31.59,13.95,63.78,3.18,14.53,0.32,1.46,0.93,4.24,2.62,11.96,0,0,0,0,6.27,28.64,1.57,7.17,2.82,12.89,1.25,5.72,0.07,0.34,12.79,58.47,12.72,58.13,0,0,0,0,5.06,23.1261426,1.21,5.5138574,6.34,28.976234,-0.07,-0.336234,6.37,29.11334552,-0.1,-0.47334552,0.52404028,5.71798239,32.46403147,5.30758269,0.45236831,6.80316314,71.36,12.89,UTC_BlockGroupPly_2020_81,{F951F1BF-B93A-40E4-9531-AB262DACF69C},,0,0
219,11,001,003802,3,110010038023,Block Group 3,G5030,S,52952,0,+38.9223194,-077.0387294,384,13.08,13.08,1.83,13.98,0.68,5.21,5.84,44.62,10.57,80.82,1.66,12.69,0.47,3.62,0.97,7.44,1.63,12.45,0,0,0,0,1.83,13.98,0.68,5.18,2.13,16.27,1.45,11.09,0,0,9.13,69.75,9.13,69.75,0,0,0,0,2.04,15.59633028,-0.21,-1.61633028,2.28,17.43119266,-0.45,-3.45119266,1.6,12.2324159,0.23,1.7475841,6.40707247,11.09140439,32.57518125,0,0.79862312,7.26406655,86.02,16.27,UTC_BlockGroupPly_2020_384,{C2985E26-123F-4FC3-863C-DFEEFCD81058},,0,0
220,11,001,003802,1,110010038021,Block Group 1,G5030,S,62952,0,+38.9216094,-077.0412620,373,15.56,15.56,1.37,8.78,0.2,1.28,7.58,48.71,13.99,89.95,2.93,18.84,0.34,2.17,1.16,7.43,1.99,12.79,0,0,0,0,1.37,8.78,0.19,1.23,1.69,10.88,1.5,9.65,0,0,12.5,80.34,12.5,80.34,0,0,0,0,1.1,7.06940874,0.27,1.71059126,1.58,10.15424165,-0.21,-1.37424165,1.15,7.3907455,0.22,1.3892545,1.00568432,9.64441505,32.88717394,0.25550342,0,7.0585426,91.22,10.88,UTC_BlockGroupPly_2020_373,{519EFF27-9704-4D30-8915-D768E7352495},,0,0
221,11,001,003801,1,110010038011,Block Group 1,G5030,S,45531,0,+38.9210871,-077.0376134,385,11.25,11.25,3.77,33.47,0.7,6.26,3.12,27.72,6.78,60.27,1.37,12.21,0.6,5.3,0.63,5.64,1.06,9.4,0,0,0,0,3.77,33.47,0.68,6.05,1.94,17.2,1.25,11.15,0,0,5.55,49.33,5.55,49.33,0,0,0,0,3.5,31.11111111,0.27,2.35888889,3.4,30.22222222,0.37,3.24777778,3.57,31.73333333,0.2,1.73666667,5.64690283,11.1515913,32.52810427,0,3.10586874,7.132784,66.53,17.2,UTC_BlockGroupPly_2020_385,{DF8D2CCE-F3AA-4050-A9CB-F6593B8A627E},,0,0
222,11,001,004002,1,110010040021,Block Group 1,G5030,S,42394,0,+38.9207435,-077.0429707,256,10.48,10.48,1.46,13.97,0.18,1.68,4.42,42.17,8.84,84.35,1.89,18,0.25,2.35,0.95,9.06,1.34,12.77,0,0,0,0,1.46,13.97,0.17,1.62,1.37,13.09,1.2,11.46,0,0,7.64,72.94,7.64,72.94,0,0,0,0,0.98,9.35114504,0.48,4.61885496,1.38,13.16793893,0.08,0.80206107,1.28,12.21374046,0.18,1.75625954,1.66592191,11.45927628,32.84673384,0,0,7.09495965,86.03,13.09,UTC_BlockGroupPly_2020_256,{B7036EA3-58DC-455A-A8DF-D870941D8714},,0,0
223,11,001,000300,2,110010003002,Block Group 2,G5030,S,119010,0,+38.9207761,-077.0797837,292,29.41,29.41,11.42,38.84,4.68,15.91,6.74,22.92,13.31,45.25,2.72,9.25,0.65,2.21,0.95,3.22,2.25,7.65,0,0,0,0,11.42,38.84,4.67,15.87,6.28,21.34,1.61,5.47,0,0,11.71,39.82,11.71,39.82,0,0,0,0,9.34,31.75790547,2.08,7.08209453,8.96,30.46582795,2.46,8.37417205,11.62,39.51037062,-0.2,-0.67037062,11.15655128,5.46639786,30.54233044,0,12.88249352,7.24431943,61.16,21.34,UTC_BlockGroupPly_2020_292,{171A24A0-8D39-4A6D-8824-6DD0C0D22EA4},,0,0
224,11,001,000300,4,110010003004,Block Group 4,G5030,S,163765,0,+38.9207721,-077.0754229,291,40.46,40.46,14.37,35.5,2.67,6.59,11.29,27.91,23.43,57.9,5.4,13.36,0.24,0.59,0.87,2.15,5.62,13.9,0,0,0,0,14.37,35.5,2.66,6.57,3.78,9.34,1.12,2.76,0,0,22.32,55.16,22.32,55.16,0,0,0,0,11.14,27.53336629,3.23,7.96663371,11.49,28.39841819,2.88,7.10158181,12.68,31.33959466,1.69,4.16040534,1.41742675,2.76013123,31.16809719,0,2.30074413,6.362545,64.5,9.34,UTC_BlockGroupPly_2020_291,{CA4EF2D8-48B0-4466-A72D-8F368A7E738E},,0,0
225,11,001,000300,1,110010003001,Block Group 1,G5030,S,250102,0,+38.9165326,-077.0713319,289,61.79,61.79,21.46,34.73,9.56,15.47,13.03,21.09,30.78,49.8,7.71,12.48,1.83,2.96,2.23,3.6,5.98,9.67,0,0,0,0,21.46,34.73,9.47,15.33,13.56,21.94,4.09,6.61,0.05,0.08,26.78,43.33,26.73,43.25,0,0,0,0,19.51,31.57468846,1.95,3.15531154,18.71,30.27998058,2.75,4.45001942,21.39,34.61725198,0.07,0.11274802,2.56349692,6.61280905,31.42897395,2.06328547,5.94227272,6.98718214,65.27,21.94,UTC_BlockGroupPly_2020_289,{CBC4BA85-9328-494F-837C-0182C9F2C83E},,0,0
226,11,001,000300,3,110010003003,Block Group 3,G5030,S,509280,2305,+38.9162055,-077.0756483,290,126.42,126.06,78.81,62.34,13.76,10.89,16.55,13.09,33.27,26.32,7.85,6.21,0.71,0.56,1.36,1.08,6.8,5.38,0.36,0.28400595,0.22,0.18,78.81,62.52,11.69,9.27,13.79,10.94,2.1,1.67,2.04,1.62,33.46,26.55,31.2,24.75,0.22,0.18,0.36,0.28,73.21,58.07551959,5.6,4.44448041,66.38,52.6574647,12.43,9.8625353,79.7,63.22386165,-0.89,-0.70386165,1.64792414,1.89434615,30.72419375,0.57305956,9.90089152,6.33571961,37.48,10.94,UTC_BlockGroupPly_2020_290,{B56621CF-1A8E-4820-9B85-3C6585483AE6},,0,0
227,11,001,008702,1,110010087021,Block Group 1,G5030,S,240973,0,+38.9180041,-077.0002002,69,59.54,59.54,8,13.44,3.11,5.22,14.12,23.71,48.42,81.31,9.57,16.07,12.19,20.47,2.42,4.06,10.12,17,0,0,0.02,0.03,8,13.44,3.08,5.17,17.71,29.75,14.63,24.58,0,0,33.83,56.81,33.81,56.78,0.02,0.03,0,0,9.76,16.39234128,-1.76,-2.95234128,8.4,14.10816258,-0.4,-0.66816258,8.26,13.87302654,-0.26,-0.43302654,1.48120878,24.57727105,33.48652845,2.32581273,0,7.90977813,86.56,29.75,UTC_BlockGroupPly_2020_69,{9D42351F-FFEE-4290-928E-F9C788FCCC08},,0,0
228,11,001,003801,2,110010038012,Block Group 2,G5030,S,103397,0,+38.9191985,-077.0395263,43,25.55,25.55,5.32,20.84,1.27,4.98,7.64,29.91,18.95,74.18,3.37,13.2,1.86,7.28,2.05,8.02,4.03,15.77,0,0,0,0,5.32,20.84,1.14,4.47,5.06,19.81,3.92,15.34,0.11,0.44,15.16,59.35,15.05,58.91,0,0,0,0,4.2,16.43835616,1.12,4.40164384,5.12,20.03913894,0.2,0.80086106,5.21,20.39138943,0.11,0.44861057,0.10572631,15.33794225,32.68832784,4.71406432,0.41450668,7.28795245,79.16,19.81,UTC_BlockGroupPly_2020_43,{8BA6A2E2-53AB-40FF-9684-F87A6764A4C4},,0,0
